id,text,anger,fear,joy,sadness,surprise,language,processed_text
eng_train_track_a_01343,"I witnessed as the age old rock tradition of holding up lighters spread across the 28,000 person deep crowd... lighting up the entire audience... the hair on my arms started to raise until I noticed that....",0,1,1,0,0,eng,i witnessed as the age old rock tradition of holding up lighters spread across the 28000 person deep crowd lighting up the entire audience the hair on my arms started to raise until i noticed that
eng_train_track_a_01344,"The promptly beat me.In my defense, I was only armed with the evil camera, my mouth and some water balloons.",0,1,0,0,0,eng,the promptly beat mein my defense i was only armed with the evil camera my mouth and some water balloons
eng_train_track_a_01345,"Stretching until my toes were caught by the sheets and my fingertips brushed the headboard, I opened my eyes.",0,0,1,0,0,eng,stretching until my toes were caught by the sheets and my fingertips brushed the headboard i opened my eyes
eng_train_track_a_01346,It hadn't been plugged in and cell phones keep time automatically.,0,0,0,0,1,eng,it hadnt been plugged in and cell phones keep time automatically
eng_train_track_a_01347,"light and noise, they make my brain pound against my skull.",0,1,0,0,0,eng,light and noise they make my brain pound against my skull
eng_train_track_a_01348,"It started storming outside, light at first but it got heavy, quick.",0,1,0,0,1,eng,it started storming outside light at first but it got heavy quick
eng_train_track_a_01349,Freaked all 3 of us out.,0,1,0,0,1,eng,freaked all 3 of us out
eng_train_track_a_01350,Just the thought is bring tears to my eyes again.,0,0,0,1,0,eng,just the thought is bring tears to my eyes again
eng_train_track_a_01351,"I always had my nose in a book when I was younger, and when I moved up here I lost interest.",0,0,0,1,0,eng,i always had my nose in a book when i was younger and when i moved up here i lost interest
eng_train_track_a_01352,She just saw red.,1,0,0,0,0,eng,she just saw red
eng_train_track_a_01353,"At this point, everything goes quiet.",0,1,0,0,1,eng,at this point everything goes quiet
eng_train_track_a_01354,You've clearly been to hell and back.,0,1,0,1,0,eng,youve clearly been to hell and back
eng_train_track_a_01355,I said sure thing.,0,0,1,0,0,eng,i said sure thing
eng_train_track_a_01356,eventually i fell asleep on the floor of her closet.,0,1,0,1,0,eng,eventually i fell asleep on the floor of her closet
eng_train_track_a_01357,The afterimage lit up green and orange against my eyelids.,0,0,0,0,1,eng,the afterimage lit up green and orange against my eyelids
eng_train_track_a_01358,Then it hit me.,0,1,0,0,1,eng,then it hit me
eng_train_track_a_01359,You don't understand.,1,1,0,0,0,eng,you dont understand
eng_train_track_a_01360,We went on rehearsing.,0,0,1,0,0,eng,we went on rehearsing
eng_train_track_a_01361,"""Yes Johnson"" ARcH replied.",0,0,0,0,1,eng,yes johnson arch replied
eng_train_track_a_01362,The computer screen is really bright and it hurts my eyes.,0,1,0,0,0,eng,the computer screen is really bright and it hurts my eyes
eng_train_track_a_01363,Let's go back to the gym.,0,0,1,0,0,eng,lets go back to the gym
eng_train_track_a_01364,"`` That $ smell, '' I said softly, closing my eyes and feeling it rush over me as Xavier smiled down at me and shook his head slightly.",0,0,1,0,0,eng,that smell i said softly closing my eyes and feeling it rush over me as xavier smiled down at me and shook his head slightly
eng_train_track_a_01365,"-one roommate never showered, end of the year garbage bags of trash were taken out from her suite.",1,0,0,0,1,eng,one roommate never showered end of the year garbage bags of trash were taken out from her suite
eng_train_track_a_01366,I never got any waffles either.,1,0,0,1,0,eng,i never got any waffles either
eng_train_track_a_01367,This is my creepiest real story.,0,1,0,0,1,eng,this is my creepiest real story
eng_train_track_a_01368,Silence echoed in my head.,0,1,0,1,0,eng,silence echoed in my head
eng_train_track_a_01369,"My eyes followed, noting that there was just the two of us.",0,0,0,0,0,eng,my eyes followed noting that there was just the two of us
eng_train_track_a_01370,"Clearly, I need to get back on some technical trails and regain my footing there: ) My ankles have been spoiled on the easy pavement this winter!",0,0,1,0,0,eng,clearly i need to get back on some technical trails and regain my footing there my ankles have been spoiled on the easy pavement this winter
eng_train_track_a_01371,"And this charming, gorgeous, blonde struck up a conversation with me.",0,0,1,0,1,eng,and this charming gorgeous blonde struck up a conversation with me
eng_train_track_a_01372,It would be her first great grandchild.,0,0,1,0,1,eng,it would be her first great grandchild
eng_train_track_a_01373,I just sat there panting and wiping tears and mucus off my face.,0,1,0,1,0,eng,i just sat there panting and wiping tears and mucus off my face
eng_train_track_a_01374,"Now with my brain the way it is ( read: fried ), I had quite a difficult time coming up with one for this week.",0,1,0,1,0,eng,now with my brain the way it is read fried i had quite a difficult time coming up with one for this week
eng_train_track_a_01375,I turned to take a good look at the pictures and my jaw almost bounced off the kitchen floor.,0,1,1,0,1,eng,i turned to take a good look at the pictures and my jaw almost bounced off the kitchen floor
eng_train_track_a_01376,"Bless his heart $ < 3 Warnings: smoking, swearing, ridiculous spacing ( apologies ) I leaned thoughtfully against the brick wall outside of the studio, feeling the cold, rugged material of the stone press against my back through the black military blazer I wore, as I took a drag from my cigarette.",0,0,0,0,0,eng,bless his heart 3 warnings smoking swearing ridiculous spacing apologies i leaned thoughtfully against the brick wall outside of the studio feeling the cold rugged material of the stone press against my back through the black military blazer i wore as i took a drag from my cigarette
eng_train_track_a_01377,"A pink blob thing on a corveyor belt, it was really close, and slowly went away from me ( because it was on a corveyor belt ) I heard some background noise and knew I wasnt hallucinating it, someone was walking around in the kitchen so i took the ping pong balls off my eyes to not look crazy.",0,1,0,0,1,eng,a pink blob thing on a corveyor belt it was really close and slowly went away from me because it was on a corveyor belt i heard some background noise and knew i wasnt hallucinating it someone was walking around in the kitchen so i took the ping pong balls off my eyes to not look crazy
eng_train_track_a_01378,"The park is a small field, the only way out is at one end with a small fence with a gate, otherwise it's closed off.",0,1,0,0,0,eng,the park is a small field the only way out is at one end with a small fence with a gate otherwise its closed off
eng_train_track_a_01379,"""Do you believe in our lord and savior?",0,1,0,0,0,eng,do you believe in our lord and savior
eng_train_track_a_01380,"To top it all off, my back started to sieze up, possibly due to compensation habits and stress worrying about the issue.",0,1,0,1,0,eng,to top it all off my back started to sieze up possibly due to compensation habits and stress worrying about the issue
eng_train_track_a_01381,My brain screams at me as I force myself to sit on the toilet lid.,1,1,0,1,0,eng,my brain screams at me as i force myself to sit on the toilet lid
eng_train_track_a_01382,"the winner was announced & i slunk outta there briskly striding the two-point-five blocks home, inhaled vapour medication which is also miraculous, and brushed my teeth.",0,1,0,0,1,eng,the winner was announced i slunk outta there briskly striding the twopointfive blocks home inhaled vapour medication which is also miraculous and brushed my teeth
eng_train_track_a_01383,I sit there with my shotgun and wait.,0,1,0,0,0,eng,i sit there with my shotgun and wait
eng_train_track_a_01384,He had 4 inches and 40 pounds on me and I still won.,0,0,1,0,1,eng,he had 4 inches and 40 pounds on me and i still won
eng_train_track_a_01385,I was kind of scared of them.So my new knife sharpener came home with me last night and I sharpened all the knives I could lay my hands on.,0,1,0,0,0,eng,i was kind of scared of themso my new knife sharpener came home with me last night and i sharpened all the knives i could lay my hands on
eng_train_track_a_01386,$2K+ gone right there.,1,1,0,1,1,eng,2k gone right there
eng_train_track_a_01387,He immeditely broke down in tears from it.,0,0,0,1,0,eng,he immeditely broke down in tears from it
eng_train_track_a_01388,Why does my heart beat so fast when I see this one person?,0,1,0,0,0,eng,why does my heart beat so fast when i see this one person
eng_train_track_a_01389,I get the shivers to this day.,0,1,0,1,0,eng,i get the shivers to this day
eng_train_track_a_01390,This morning after a cup of coffee I went upstairs to get dressed to go running with Scout when something caught my eye on the armrest of my rocking chair.,0,0,0,0,1,eng,this morning after a cup of coffee i went upstairs to get dressed to go running with scout when something caught my eye on the armrest of my rocking chair
eng_train_track_a_01391,Unfortunately this one did not end the same way ours ended.,0,0,0,1,1,eng,unfortunately this one did not end the same way ours ended
eng_train_track_a_01392,"In my head, I was like... this is shit!",1,1,0,0,0,eng,in my head i was like this is shit
eng_train_track_a_01393,We hit off immediately and became friends.,0,0,1,0,0,eng,we hit off immediately and became friends
